date,Top decile EW (net),Top decile CW (net),Top quintile EW (net),Top quintile CW (net),LS D1-D10 EW (net),LS D1-D10 CW (net),LS Q1-Q5 EW (net),LS Q1-Q5 CW (net),SPY (total return),Cap-wtd universe,Equal-wtd universe
2020-04-30,0.04647804832602179,0.0584644229801076,0.051893583006880364,0.04727117590670501,0.018751134204357547,0.003678505582575098,0.015182827136515982,0.0006468143745231744,0.04763509718009229,0.0486498836059458,0.04861841090666285
2020-05-31,0.03218000631705391,0.02595164973132609,0.021257190349937165,0.0020073908610986234,-0.0014708781782774294,0.02404062581493288,-0.0009739322202640204,-0.0007633654454858776,0.017730116175156407,0.01857735746981799,0.013664092246367998
2020-06-30,0.03795537303886945,0.04325084273373703,0.04142818934823455,0.039989526479402855,0.016840014299371334,0.024777929557770157,0.011100089204637974,0.002725373096624493,0.05890204067296567,0.057323953193673255,0.04655100778795848
2020-07-31,0.036041099414445596,0.0461758969267642,0.035599112424220807,0.09342192086440373,-0.06319147875826212,-0.038801305735501626,-0.046946633777449516,0.01603356714097046,0.06978904073238668,0.07460696792227067,0.04565185639510191
2020-08-31,-0.024967361574299393,-0.023763481085664766,-0.019897413252081893,-0.05317699861021945,0.021076272627297093,0.009999550187611964,0.028717186683701587,-0.01276837848100382,-0.037455041547810985,-0.04065365318357031,-0.02566643262476348
2020-09-30,-0.010178810331954759,-0.029749112471010166,-0.017391418752478602,-0.041594763735591435,0.01718732590813613,0.002798019988306407,-0.011155811304446069,-0.023948768580732693,-0.024932354078082697,-0.0227359772006157,-0.006693323802019173
2020-10-31,0.1296360698670658,0.12053373761076995,0.12988349781396194,0.1139460237090204,-0.13967080880370095,-0.08830476688851713,-0.07277328470182501,-0.05593883305024138,0.10875454245127192,0.10851691073230366,0.1463563956884305
2020-11-30,0.038157809919352706,0.015352068534254103,0.04163239993296852,0.02199755224388021,-0.002642821941810154,-0.04838647961081277,-0.0004693236798295041,-0.023809909774730558,0.037065729098385125,0.03647895395578735,0.04252878371579456
2020-12-31,-0.006260471945899633,-0.013981395399907146,-0.005226129847503888,-0.021864008472984746,0.01756467873982198,0.006857764819003865,0.007974139928948083,-0.003581869919988899,-0.010199390909613304,-0.008938537510130594,-0.0070933892536377986
2021-01-31,0.07869674292941084,-0.023733494245433275,0.0913480119276836,0.004840309169349506,-0.008310124725180742,-0.1330864788953957,0.02158254947970542,-0.047062765717770676,0.027807610809555516,0.02961535928196587,0.062359642803411774
2021-02-28,0.04597366713307853,0.031497050615597405,0.0504772790055458,0.04774068778276194,-0.028749153637746473,-0.032769486066328464,-0.01862157458121763,-0.015681715578770187,0.045383941935666305,0.04281108236950229,0.058050951374617854
2021-03-31,0.03529247190875889,0.05268271836550463,0.045886926395885735,0.057692425440502564,0.005863033547317189,0.013620976506432984,0.003752528496987075,0.018641230008986025,0.052923060298249336,0.05867765462747962,0.047368040492598254
2021-04-30,0.018073464472688584,0.01674790158763271,0.02890655526304769,0.02612486903748469,-0.004132085534883923,-0.016113859747444257,0.011684812783398153,0.0240628527509526,0.006568313021167338,0.0060932086772832765,0.019612246264087373
2021-05-31,0.009331690468222277,0.0013714275996671661,0.02215969474247377,0.04547652315076506,0.032457225540510816,0.022173327303609658,0.038980623864903405,0.06452234695021739,0.022431240600545577,0.024008191687546882,0.0013461149266889225
2021-06-30,0.02573670143310238,0.04317025658655172,0.017080920414913756,0.034558074680892246,0.03704966901871144,0.05668101041977205,0.020088290315481216,0.04172717293845001,0.024407269826232092,0.026162017076756073,0.011595006034086922
2021-07-31,0.026910998218690207,0.024587687743527188,0.02769723598437465,0.03755315246437734,0.0006929093174645675,-0.00015856901943707836,0.0020371194684085355,0.00922198941025281,0.029763932830372486,0.03242207444798097,0.023028270633130787
2021-08-31,-0.020037944874609012,-0.020030938393564773,-0.030542712329764268,-0.04607138491921552,0.010694217896662354,0.008217711631796973,-0.004088973783341407,-0.018470418550871733,-0.04662869567272476,-0.04830357605679388,-0.037452676567726766
2021-09-30,0.038712028754875956,0.04965184572968206,0.042159184820379995,0.04761700266930538,-0.010437166312251606,-0.023838476332960132,-0.014238403060649725,-0.018311577842240433,0.07015369360436297,0.07153811705883181,0.052895353224724266
2021-10-31,-0.0035278054895300373,0.03754412068570585,0.0007928702776503612,0.07544575150830586,0.03368736496431395,0.04318385689508006,0.0411313110839333,0.10190501246269493,-0.008014825110030044,-0.009025920394076218,-0.025777989451345868
2021-11-30,0.07038144090498491,0.0586569956696815,0.07007112189800835,0.06584324842949948,0.018122342882529112,0.06144597207065063,0.009829717644808939,0.04330284272725234,0.04623575565103688,0.042885992549897334,0.06461976409683963
2021-12-31,-0.015192115840911053,-0.03702606979994371,-0.016079376546927215,-0.022142660209167334,0.03485936116951344,0.03323793848417579,0.036601033480217204,0.03464818202578744,-0.05274082671190072,-0.0518885185568692,-0.04267751566194304
2022-01-31,-0.003388971217271416,-0.04771924442919222,-0.0017775769234504944,-0.03125355970130233,0.010425066657173212,-0.046370706589948844,0.012124225033061035,-0.021984985322374254,-0.029523338281378875,-0.02881984708840714,-0.010246246746743055
2022-02-28,0.034056302223250276,0.033648237101185696,0.03317373390570109,0.042506926000795954,-0.013981512048015045,-0.011710196915895636,0.0006060498588740613,0.002877250227475642,0.037583762260852804,0.03790303219386961,0.026832901039008972
2022-03-31,-0.05891674494398519,-0.08329672994427138,-0.06698262190232816,-0.11428645363851321,-0.010166379323246839,-0.03877418916814249,-0.008276514354767776,-0.04008555631301894,-0.08777143391988018,-0.09170141537155578,-0.06321937857009903
2022-04-30,0.024626110840504856,0.02347738473963663,0.018920820645625978,-0.01706007667851955,0.020970475256738914,0.02775445626765009,0.015082770219271934,-0.01934165665619914,0.0022572784404257806,-0.000616072005134125,0.010342323468414346
2022-05-31,-0.09490971740053337,-0.08659169739509248,-0.10080506833416683,-0.08734731280415259,0.042052118373087734,0.037728662331972106,0.016945987189004294,0.024247040484045093,-0.08246103447393349,-0.0803824104624499,-0.09308736356149067
2022-06-30,0.08592249329572844,0.0836554300415437,0.09272409606605389,0.1321168788508601,-0.013376184158344726,-0.07141617866191458,-0.0003254492840139426,0.014425495638709976,0.09207553485258435,0.09228629059651948,0.08822123189996064
2022-07-31,-0.019568780120948967,-0.02400093853925322,-0.03308913096654193,-0.045101866325442504,0.012545120315702929,-0.004671379838500232,-0.0001379560244592964,-0.017505262926320094,-0.04078974254188794,-0.04148917566915616,-0.033880406921737924
2022-08-31,-0.10178870699561003,-0.09522208929279269,-0.09568158170827988,-0.09818688381244768,0.0015408644484322135,-0.016173778602419264,0.004823125716951997,-0.0065832744317042445,-0.0924244441485822,-0.092841995534236,-0.09325829630496835
2022-09-30,0.15070964960043648,0.16080518761418605,0.13228064163395145,0.1464850267190343,0.07506937242116243,0.0739678752678046,0.04393910725525771,0.04124107443150516,0.0812698040136135,0.07622940772273519,0.09713663709275593
2022-10-31,0.05151176306916847,0.025581119809700497,0.054288300708203854,0.020760349593312685,-0.028885004857007214,-0.07117425707616264,-0.025082306631099227,-0.05739346153208951,0.05557063005372531,0.05548472798822312,0.06904427304857184
2022-11-30,-0.06447069697284889,-0.10645028517779738,-0.062374132753685564,-0.08441453109210172,-3.3250296818416927e-05,-0.04796040196467091,-0.00690789442310479,-0.029106556825790175,-0.057606292735591924,-0.060780670627810715,-0.04827107697568042
2022-12-31,0.06733049157365548,0.09127318273845517,0.06937222690984325,0.07506062094602454,-0.04879328414051719,0.0004382415673638277,-0.03812243320871472,-0.029268254072883162,0.06287335315457843,0.06562568892881619,0.07505116610464937
2023-01-31,-0.036439373746560616,-0.012607747894506947,-0.030622805585676666,-0.008085440689120153,0.02408713114224419,0.03864869626577708,0.019326162810291234,0.013545415803580887,-0.025150130883334176,-0.026578567699119485,-0.033414666587608555
2023-02-28,-0.002537487915866988,0.04110548003764619,-0.023708444499723473,0.027346410823786475,0.05122638659936367,0.07109021774959383,-0.006972377407855697,0.008318375798276854,0.03709261306797229,0.04088696849401388,-0.005638525957629101
2023-03-31,0.00013761378689968167,0.02391472411841359,-0.018104336407248976,0.0032845393807369146,-0.011733365473757612,0.0071038580149902315,-0.027190060227492735,-0.005122388888685294,0.015991877141769306,0.01660028599302716,0.0020369360811278376
2023-04-30,-0.05129572229966523,0.0032802557403211674,-0.04419926613718682,0.0034584276740738124,-0.03730143287396275,0.013606233756430905,-0.018155522871803866,0.018457129157975743,0.004597126795752526,0.009663687196785557,-0.037161851518451035
2023-05-31,0.08369284320121223,0.0849801156083082,0.08040452668266053,0.0794653728403849,-0.005086416055706054,0.01781266535356163,-0.004076487622119247,0.027465207533624407,0.06481136064065263,0.06292747685414447,0.07844807344344716
2023-06-30,0.030618542697283806,0.03353812275335976,0.035320225293447936,0.026178306332542832,-0.010175222051828896,-0.019175110225612232,-0.002223784621289512,-0.013597585072730239,0.0327455331075559,0.03465459717209213,0.03528533928028281
2023-07-31,-0.030942193748460037,-0.007083749062477604,-0.02774559361629181,-0.009625622268495535,0.02013097169548989,0.05185909893886437,0.031122189936424544,0.0442602562423637,-0.016260714204943794,-0.013411161441680362,-0.030918883586668056
2023-08-31,-0.05161719798978181,-0.06950873329310069,-0.047267529204945424,-0.054299551405559865,0.009113477546387486,-0.02007014654184699,0.014934799834692649,-0.00942111638023919,-0.047427467929559985,-0.047225377791832494,-0.0506473408400884
2023-09-30,-0.06122287345772656,-0.05631677497885296,-0.05143559944919415,-0.03694658778315008,-0.016078100591230493,-0.020617522805395354,-0.013468983292847403,-0.009080581843074746,-0.021720767467117152,-0.022384953906871626,-0.04073341415397563
2023-10-31,0.10957703480795865,0.10007849443712316,0.10461962206440568,0.09195674293041506,0.03053483107001559,0.02273868951732627,0.02415522730424495,-0.007501158779672733,0.09135315159738489,0.08965703433312892,0.09239297102408499
2023-11-30,0.06563733349982732,0.040383875082151625,0.06275141348306162,0.04670027565126676,-0.03686830133592975,-0.035779072308701816,-0.025858574115835378,-0.004077527685886254,0.04566210045662089,0.045199764806792636,0.07051578369600565
2023-12-31,0.013837497532775736,0.04090529100793283,0.007134439893984179,0.03255271612366937,0.026039611496820374,0.05056718449147223,0.03169049896315786,0.05502148543834369,0.015932379264127272,0.0161151884381304,-0.007240988210640862
2024-01-31,0.05382075723567909,0.0736609799418447,0.05077152920010194,0.05882743613832123,0.020527815134941545,0.04817022340207292,0.014460385240792038,0.004494837387595505,0.05217576337908292,0.05097587470742757,0.041065060029191115
2024-02-29,0.046566321621834314,0.03298871904004193,0.047430223038951856,0.03703614453066294,-0.005829270106135874,-0.016457168985462078,-0.0006964658203972764,-0.0059756087570768225,0.032721904261127976,0.03386809912383174,0.04553369335973184
2024-03-31,-0.040202013093791795,-0.02529967672286509,-0.05006080742259935,-0.01778231851352416,0.004057233282362704,0.012885675873531026,-0.0026540637265431155,0.021943481125646983,-0.04032115930676583,-0.03565899649358048,-0.0494990882062169
2024-04-30,0.04056227738187027,0.12375479954141727,0.04184791371991652,0.09959803768340517,0.007537002975102456,0.09840149723251737,0.016416999152781806,0.07958809191865107,0.05056523690976622,0.04977648973013903,0.027524968705359226
2024-05-31,-0.0025013781904000025,0.05700210542686833,0.006499899436457521,0.06118365603486088,0.015560131640989941,0.04367216785291044,0.025604516566812494,0.06011304141591961,0.03529251806386435,0.037248746016977294,-0.0033589496760257007
2024-06-30,0.06104590563225432,0.0007179977815608041,0.044320805049843946,0.014197391308033394,0.01592003602114433,-0.06091792263742355,-0.00390680379360122,-0.037321133332286316,0.012101086283559548,0.00894777134323389,0.04483542853034437
2024-07-31,0.032731342436504905,0.02662162572927451,0.028578794993405838,0.007501868371506385,0.030437053775095205,0.017608871148404037,0.013979749976094955,-0.021340799499633665,0.023375227078930916,0.02148565530258567,0.025030043971208407
2024-08-31,0.04001239526074956,0.014340946486800163,0.036287160192999816,0.020480763001802606,0.010960055723989228,0.0007126101314154296,0.016269912024581598,0.002414407747138086,0.021011828210190542,0.022367685810761463,0.02289719153146736
2024-09-30,-0.0015585334120912088,0.010015079845114341,-0.012378832757458592,0.009303450786269771,0.02204378561814117,0.021286844210950985,0.0017397564633355996,0.017774635417718468,-0.008923661007326888,-0.0069053407374137545,-0.01657296168023797
2024-10-31,0.07363403765205136,0.05749441501412447,0.06416454897044369,0.037311249868192856,0.01992797506531255,-0.021951267318448545,0.008287944517531572,-0.021576983192026857,0.05962695116712036,0.05755318254728802,0.061559199982744825
2024-11-30,-0.05468075363788744,-0.010506367460793423,-0.05355384998082473,0.010301694369766006,-0.0074086963605800495,-0.04212604847964791,0.009226103300031265,0.024956117042564546,-0.024072979136751438,-0.018205692587180834,-0.06298925129602198
2024-12-31,0.0344494885599838,-0.03154830123339437,0.03473674432097597,0.016156732762762503,-0.006656838874526482,-0.1084045127183271,-0.0051030560009883985,-0.040411182007196136,0.02686515492470143,0.03170025673519303,0.03542434979570148
2025-01-31,0.0003629720612403376,0.015300732726065878,-0.003803656302225103,-0.03468205299563838,-0.0066180157482165726,0.01455734189671231,-0.0036469422227188965,-0.05618907150921181,-0.01269343582482041,-0.02054360305018305,-0.005814960627241891
2025-02-28,-0.03910691178491893,-0.08628999869728493,-0.0395021894337359,-0.08060937006760407,-0.011572342396752169,-0.05500289586680068,-0.013860678894858569,-0.05384281172016616,-0.05572913998873141,-0.058025429365582894,-0.033162560158629624
2025-03-31,-0.012162467020937921,-0.014239257281917706,-0.013358483543808884,-0.007533214793815966,0.011250726303338636,-0.013490539525349673,0.013372456535887485,-0.00018433924628028875,-0.00866106138685463,-0.004919054654427101,-0.022689702161961322
2025-04-30,0.05254779947252576,0.05771310082561303,0.04907526309297645,0.06187304614285151,0.018224357150585895,-0.03609479754003078,0.013977297050918915,-0.007177832746110595,0.06283515120563243,0.06185446832870224,0.043476749102010076
2025-05-31,0.01218882857101733,0.06108460080125954,0.024771991064634888,0.052532837551944475,-0.04353081067831403,0.02355203630112106,-0.021568935888824185,0.02326398136551741,0.0513806181462475,0.049532417891057716,0.03423687737604818
2025-06-30,-0.029149800996703227,0.03996627680900376,-0.01194910164946885,0.0330693042156569,-0.066332650665135,0.020872613738591162,-0.04049050626195825,0.026953639842663503,0.023031094425854937,0.02511375867405577,0.008693430542733497
2025-07-31,0.01993677105368333,0.034859827555122486,0.02341856830766117,0.01000099506911744,-0.021939539534317886,-0.003880149705290042,-0.0012343980897086574,-0.0059082772715499275,0.020534175761056872,0.02322949584725898,0.028922009761908167
2025-08-31,0.008104073667483908,0.060038047670104754,0.008091285464305816,0.03794535670765574,-0.014677470160827743,0.017720351797231602,-0.01612554971863481,0.0077774904097947465,0.03561433954004656,0.04162468741789472,0.008722525946994386
2025-09-30,-0.007514638681827399,0.05314189879296761,-0.012339662795488149,0.02092039198071483,-0.012384409077506245,0.05458906159016747,0.003506928213220923,0.032941285245371654,0.02383720052535443,0.02824644430551937,-0.010930307890012037
2025-10-31,0.01906725187191148,-0.025564846212540012,0.015006099930208638,-0.017417404102364174,-0.01628802833425713,-0.047461224000935893,-0.0062785769869217285,-0.010456014716267871,0.001946328516661655,0.00957428618920516,0.019593193256856014
2025-11-30,0.023853164977504702,0.01721801315444496,0.012881213783902778,0.01932112972581539,0.026033359261341846,0.009287817718693149,0.0067676346377139335,0.0073618291597968575,0.0007946785966563841,-0.0006118418397925039,0.0046683834285167385
2025-12-31,0.05472644817172365,0.004059084812261163,0.03536966158148818,0.00021906898615256835,0.03393327329941067,0.009066631000246076,0.006828776703898084,-0.014490108937587969,0.014733994059347832,0.01795247820170405,0.034049848652707417
2026-01-31,0.007416451519321841,-0.0322126906493075,0.026751748659871826,-0.018676606133436947,-0.031541336423525364,-0.021707621867074436,-0.005760237253545183,-0.01696575038188435,-0.008636679805240077,-0.013101931431327643,0.030335676040992535
2026-02-28,-0.05396028466041661,-0.045777175508018124,-0.05635249004014147,-0.05708570510001661,-0.0033774668091645387,-0.0018063289957943596,0.0034108457604633702,-0.006837662895363067,-0.04937730222767933,-0.05127509966720119,-0.05842848922216949
2026-03-31,0.10034654231819878,0.12037479218523331,0.08125380306048943,0.10215561859410056,0.08038518140937692,0.08750307771047477,0.01680778540551736,0.021077159083959823,0.10505274164283285,0.11732918712109167,0.06015958219211023
